x,y
36605.636911136,1.377295763
36685.214382682,1.378341254
36764.791854228,1.379383574
36844.369325774,1.380422738
36923.94679732,1.38145876
37003.524268866,1.382491654
37083.101740412,1.383521433
37162.679211958,1.384548112
37242.256683504,1.385571704
37321.834155049,1.386592224
37401.411626595,1.387609684
37480.989098141,1.388624099
37560.566569687,1.389635482
37640.144041233,1.390643846
37719.721512779,1.391649205
37799.298984325,1.392651572
37878.876455871,1.39365096
37958.453927417,1.394647382
38038.031398963,1.395640851
38117.608870509,1.396631381
38197.186342055,1.397618984
38276.763813601,1.398603672
38356.341285147,1.39958546
38435.918756693,1.400564358
38515.496228239,1.401540381
38595.073699785,1.40251354
38674.651171331,1.403483848
38754.228642877,1.404451317
38833.806114422,1.40541596
38913.383585968,1.406377788
38992.961057514,1.407336815
39072.53852906,1.408293051
39152.116000606,1.40924651
39231.693472152,1.410197203
39311.270943698,1.411145141
39390.848415244,1.412090338
39470.42588679,1.413032804
39550.003358336,1.413972551
39629.580829882,1.414909591
39709.158301428,1.415843935
39788.735772974,1.416775595
